age,speed_limit,restraint,light,vehicle_age,rural,body_class,y
38,55,belted,dusk,11,N,van,1
76,30,belted,dusk,3,Y,van,3
41,55,belted,dark_lighted,5,N,van,2
50,70,belted,dark_unlighted,3,Y,suv,3
54,65,unrestrained,dark_lighted,9,N,pickup,3
44,30,belted,dawn,5,N,passenger_car,1
31,75,unrestrained,dawn,9,Y,motorcycle,3
26,75,unrestrained,dark_unlighted,5,Y,passenger_car,4
74,75,unrestrained,dark_unlighted,21,N,motorcycle,4
34,40,belted,dawn,10,Y,suv,2
82,65,belted,dawn,12,Y,pickup,2
17,55,belted,dusk,5,N,passenger_car,1
49,65,unrestrained,dark_unlighted,6,N,van,3
52,70,belted,dark_unlighted,5,N,passenger_car,2
46,75,belted,dawn,17,N,motorcycle,3
80,40,belted,dusk,23,N,pickup,1
43,75,unrestrained,dawn,7,N,suv,3
73,30,belted,dusk,14,N,pickup,2
24,65,belted,dark_lighted,8,Y,suv,1
56,55,belted,daylight,5,N,van,1
83,65,belted,dark_unlighted,25,N,passenger_car,2
84,30,belted,dusk,18,Y,passenger_car,2
63,55,belted,dark_lighted,15,Y,passenger_car,2
54,75,belted,dusk,3,N,suv,2
65,65,belted,dusk,16,Y,motorcycle,4
56,55,belted,daylight,13,N,van,1
74,70,belted,dark_unlighted,20,N,van,2
24,75,belted,dark_unlighted,11,Y,motorcycle,3
85,65,belted,dawn,9,N,van,1
38,65,belted,dark_lighted,4,N,passenger_car,2
73,55,unrestrained,dusk,1,Y,motorcycle,3
58,55,belted,dawn,12,N,pickup,1
52,75,belted,dark_lighted,19,N,passenger_car,1
27,70,belted,dawn,12,N,pickup,1
76,70,belted,dark_lighted,20,N,suv,2
20,65,unrestrained,dark_unlighted,11,N,van,1
46,55,belted,dark_unlighted,11,N,suv,3
31,65,belted,dawn,13,N,pickup,1
37,55,unrestrained,dark_unlighted,19,N,motorcycle,3
53,30,belted,dusk,19,N,passenger_car,1
51,75,belted,dark_lighted,23,N,passenger_car,1
21,55,belted,dark_unlighted,13,Y,suv,3
28,40,belted,dusk,15,Y,van,1
16,55,belted,dusk,3,N,pickup,1
81,75,unrestrained,daylight,4,N,passenger_car,3
29,70,belted,dark_lighted,15,Y,van,1
27,75,belted,dawn,18,N,motorcycle,3
30,65,belted,dawn,15,N,passenger_car,1
71,55,unrestrained,dark_unlighted,3,N,passenger_car,3
30,75,belted,dark_lighted,6,N,pickup,1
56,65,belted,dark_unlighted,14,N,passenger_car,2
16,65,unrestrained,dark_lighted,7,Y,suv,2
73,40,belted,daylight,22,N,van,1
36,65,belted,dawn,11,Y,passenger_car,2
30,70,belted,daylight,22,Y,van,1
40,75,belted,dark_lighted,14,Y,van,3
25,40,belted,dawn,23,N,pickup,1
40,70,belted,dark_unlighted,3,N,van,1
78,70,belted,dawn,2,Y,van,3
72,65,belted,daylight,19,N,passenger_car,1
25,70,unrestrained,daylight,20,N,passenger_car,3
51,70,belted,dusk,6,N,van,1
58,65,belted,daylight,9,Y,pickup,3
70,70,belted,daylight,15,N,passenger_car,1
30,55,belted,dark_unlighted,17,N,passenger_car,2
76,30,belted,daylight,22,N,motorcycle,2
59,70,unrestrained,daylight,15,Y,passenger_car,4
58,40,belted,dusk,23,N,suv,1
77,70,belted,dusk,19,Y,motorcycle,3
28,65,unrestrained,dawn,23,Y,passenger_car,2
41,40,belted,dark_unlighted,14,Y,suv,2
48,55,unrestrained,dark_unlighted,12,Y,suv,4
52,30,belted,daylight,21,N,suv,1
65,55,unrestrained,dusk,23,Y,passenger_car,3
55,65,belted,dawn,24,Y,van,2
52,55,belted,dark_unlighted,6,N,pickup,1
27,40,belted,daylight,22,N,suv,1
77,75,belted,dark_lighted,24,N,passenger_car,1
57,30,belted,dawn,16,Y,pickup,1
65,40,belted,dawn,23,Y,van,1
30,65,belted,daylight,11,N,suv,1
73,70,unrestrained,daylight,7,N,van,1
40,40,belted,dark_unlighted,15,N,motorcycle,3
72,40,belted,dusk,18,N,van,2
68,40,belted,dark_lighted,20,Y,suv,1
45,65,belted,dusk,7,Y,suv,1
24,30,unrestrained,daylight,3,N,motorcycle,3
45,30,unrestrained,dusk,20,N,motorcycle,2
59,30,unrestrained,dusk,3,N,van,2
43,65,belted,daylight,20,Y,suv,1
40,55,unrestrained,dark_lighted,16,N,motorcycle,3
19,75,belted,dark_lighted,2,N,van,2
56,30,belted,daylight,25,N,motorcycle,2
53,30,belted,daylight,13,N,suv,1
22,40,belted,dawn,17,N,motorcycle,1
49,75,belted,dark_unlighted,22,N,suv,2
63,75,unrestrained,daylight,20,N,passenger_car,3
29,70,belted,daylight,12,N,van,1
75,65,belted,dawn,5,N,suv,2
36,30,belted,dark_lighted,8,N,motorcycle,1
58,30,belted,dark_unlighted,6,N,suv,1
36,70,belted,dusk,2,N,motorcycle,1
75,40,unrestrained,dusk,4,N,motorcycle,3
31,75,unrestrained,dark_lighted,6,Y,pickup,4
57,75,belted,dark_lighted,21,N,motorcycle,1
65,75,belted,daylight,11,N,motorcycle,1
55,70,belted,dark_lighted,2,Y,van,2
19,70,unrestrained,dusk,15,N,suv,3
22,70,belted,dark_unlighted,20,N,van,1
29,40,unrestrained,dawn,9,N,motorcycle,3
68,65,belted,daylight,25,Y,motorcycle,3
27,70,belted,dawn,7,N,passenger_car,1
73,75,belted,dark_unlighted,24,N,suv,3
72,40,belted,dark_unlighted,17,N,van,3
21,30,belted,dark_lighted,14,N,pickup,1
73,40,belted,daylight,17,N,pickup,1
29,75,belted,dark_unlighted,19,N,passenger_car,1
60,30,unrestrained,dawn,13,Y,pickup,3
23,55,belted,dusk,14,N,van,1
23,55,belted,dusk,13,N,suv,1
71,75,belted,dusk,10,Y,passenger_car,2
75,70,belted,dark_unlighted,2,N,motorcycle,2
53,75,belted,dark_unlighted,6,Y,suv,1
55,55,belted,dawn,5,N,passenger_car,2
20,40,belted,dusk,13,N,passenger_car,1
82,55,belted,dark_unlighted,22,N,motorcycle,2
50,40,belted,dark_unlighted,2,Y,motorcycle,2
54,30,belted,dusk,4,Y,van,1
22,75,belted,dawn,24,N,van,1
45,75,belted,daylight,15,N,suv,2
40,55,belted,dark_lighted,6,N,pickup,1
18,65,belted,dawn,22,N,passenger_car,1
28,75,belted,dark_lighted,24,N,pickup,2
40,55,belted,dusk,20,Y,suv,2
85,70,belted,dusk,23,Y,passenger_car,3
42,75,unrestrained,dusk,15,N,van,3
30,65,belted,dark_unlighted,17,Y,pickup,1
71,55,belted,daylight,19,N,van,1
37,65,belted,dawn,4,N,passenger_car,1
25,75,unrestrained,dawn,13,Y,pickup,3
49,40,belted,daylight,6,N,passenger_car,1
49,30,belted,dark_lighted,10,Y,pickup,1
28,70,belted,dark_lighted,4,N,suv,2
83,40,unrestrained,dark_unlighted,2,N,suv,3
63,65,unrestrained,dawn,13,N,pickup,1
51,30,belted,dawn,13,N,van,1
55,70,belted,daylight,12,N,motorcycle,1
69,75,belted,dusk,3,N,passenger_car,1
51,75,belted,dark_lighted,15,N,van,1
29,30,unrestrained,dusk,9,Y,van,1
19,55,belted,dusk,19,N,van,1
34,70,belted,dawn,10,Y,van,1
19,30,belted,dark_lighted,18,N,van,1
38,30,belted,dusk,5,N,suv,1
18,30,belted,dusk,17,N,van,1
84,65,belted,dusk,13,Y,suv,1
82,40,belted,dawn,6,Y,motorcycle,2
66,40,belted,dark_unlighted,1,N,passenger_car,2
46,55,belted,dark_unlighted,4,Y,passenger_car,3
24,70,belted,dark_lighted,16,Y,van,2
18,30,belted,dawn,14,Y,suv,2
57,75,unrestrained,dawn,8,Y,motorcycle,3
27,30,belted,dark_unlighted,10,N,motorcycle,2
26,65,belted,dark_unlighted,4,Y,pickup,1
67,30,belted,dusk,14,Y,motorcycle,2
19,30,belted,dark_unlighted,9,N,van,1
49,65,belted,dark_lighted,23,Y,passenger_car,1
56,55,belted,dark_lighted,24,Y,suv,1
48,30,belted,daylight,18,Y,pickup,1
64,65,belted,daylight,15,N,pickup,1
24,70,belted,dusk,8,Y,motorcycle,3
55,55,belted,dark_lighted,6,N,passenger_car,1
43,30,belted,dawn,3,N,van,1
29,40,unrestrained,dark_lighted,1,Y,pickup,2
63,65,belted,dawn,12,Y,passenger_car,2
34,65,belted,dawn,15,N,pickup,2
43,75,belted,dark_unlighted,23,N,van,1
67,65,unrestrained,dawn,19,Y,pickup,4
57,30,belted,daylight,7,Y,van,2
36,30,belted,daylight,3,N,suv,1
62,70,belted,dark_lighted,6,Y,suv,3
71,55,unrestrained,daylight,2,Y,van,4
70,70,belted,dark_lighted,22,N,passenger_car,1
34,70,belted,dark_unlighted,22,Y,van,1
77,30,belted,dawn,19,N,motorcycle,1
75,75,belted,dawn,3,Y,pickup,3
80,65,belted,dusk,16,Y,motorcycle,3
55,65,belted,dark_unlighted,12,N,pickup,1
48,75,belted,dark_lighted,3,Y,motorcycle,3
48,75,belted,daylight,15,N,van,1
63,55,belted,dark_unlighted,8,Y,motorcycle,4
68,40,belted,dusk,8,N,suv,2
27,30,belted,dark_lighted,22,Y,motorcycle,3
81,70,belted,dusk,17,N,pickup,3
78,55,belted,daylight,20,Y,pickup,3
82,75,belted,daylight,19,N,van,1
21,55,belted,dark_unlighted,13,N,motorcycle,2
76,70,unrestrained,daylight,17,Y,passenger_car,4
65,75,belted,dark_unlighted,7,N,suv,3
60,70,belted,dawn,2,Y,pickup,2
25,70,belted,dark_lighted,20,Y,motorcycle,2
30,65,belted,dark_unlighted,5,N,suv,1
84,40,belted,dawn,23,N,passenger_car,1
59,55,unrestrained,daylight,18,N,suv,3
54,55,belted,dawn,4,N,van,1
41,75,belted,dark_unlighted,11,N,van,2
63,30,belted,dark_unlighted,17,N,suv,1
63,75,belted,daylight,8,N,van,1
48,70,belted,dusk,6,Y,suv,2
37,75,unrestrained,dusk,24,Y,passenger_car,2
85,75,belted,dark_lighted,5,N,van,1
65,70,belted,dark_lighted,6,N,pickup,1
33,70,belted,dark_unlighted,22,Y,suv,3
23,55,belted,dawn,7,Y,pickup,1
75,70,belted,dawn,7,Y,passenger_car,3
37,70,unrestrained,dark_unlighted,16,Y,suv,4
70,40,belted,dark_unlighted,21,Y,passenger_car,3
45,75,belted,dark_lighted,11,N,van,1
78,65,belted,dawn,12,Y,pickup,1
72,65,belted,dawn,15,Y,passenger_car,3
85,70,belted,daylight,22,Y,suv,3
24,55,unrestrained,dark_unlighted,7,N,pickup,1
59,40,belted,daylight,12,Y,van,1
33,75,belted,dawn,6,Y,passenger_car,2
50,40,unrestrained,dawn,13,N,van,2
79,55,belted,dusk,12,N,van,2
20,65,unrestrained,dusk,18,Y,passenger_car,2
47,30,belted,dark_lighted,9,N,passenger_car,1
35,30,belted,dark_unlighted,19,N,motorcycle,2
78,65,belted,dark_unlighted,24,N,pickup,2
82,30,belted,dark_unlighted,19,Y,pickup,3
18,70,belted,dark_lighted,4,N,suv,1
80,75,belted,dusk,12,Y,passenger_car,2
42,75,belted,dark_lighted,10,Y,suv,2
80,55,belted,dark_lighted,1,Y,suv,1
24,55,belted,dark_unlighted,16,N,van,2
40,70,belted,dark_lighted,4,N,van,2
35,70,unrestrained,dawn,10,N,pickup,3
53,65,belted,dark_lighted,14,N,van,2
19,75,belted,daylight,4,N,passenger_car,1
54,75,belted,dark_unlighted,6,N,suv,1
75,55,belted,dawn,3,N,suv,1
47,30,belted,dark_lighted,5,Y,motorcycle,3
45,75,belted,dark_lighted,13,Y,passenger_car,1
21,75,belted,dusk,11,Y,motorcycle,2
32,65,belted,dark_lighted,2,N,pickup,1
32,30,belted,dark_unlighted,5,Y,van,1
59,75,belted,dawn,22,Y,van,1
40,70,belted,dark_unlighted,11,Y,motorcycle,4
84,65,unrestrained,daylight,22,Y,suv,2
20,65,belted,dark_unlighted,7,N,pickup,1
47,55,unrestrained,dusk,21,N,motorcycle,2
79,65,belted,dusk,16,Y,passenger_car,1
74,55,belted,dark_lighted,7,N,suv,1
79,75,unrestrained,dusk,17,N,van,3
82,30,belted,daylight,18,N,van,2
58,40,belted,dark_lighted,15,N,van,1
26,65,belted,dark_lighted,10,Y,pickup,2
55,65,belted,dusk,12,Y,passenger_car,1
76,55,belted,dawn,19,Y,van,2
17,75,belted,dark_unlighted,19,Y,suv,2
42,40,belted,dusk,6,N,motorcycle,2
77,70,belted,dawn,6,Y,pickup,1
54,70,unrestrained,dawn,21,N,passenger_car,3
25,40,belted,dawn,19,Y,pickup,1
66,40,belted,dawn,4,N,passenger_car,1
65,65,belted,dark_unlighted,13,N,van,3
77,40,belted,dawn,14,N,suv,2
45,65,belted,daylight,3,N,van,1
29,65,unrestrained,dawn,11,N,pickup,3
26,70,belted,dark_unlighted,2,N,motorcycle,2
41,65,belted,dawn,4,N,passenger_car,2
29,75,belted,daylight,11,Y,pickup,2
81,75,belted,dusk,14,N,van,1
73,30,belted,daylight,15,Y,suv,1
16,75,belted,dark_lighted,6,Y,pickup,3
28,75,belted,dawn,13,N,passenger_car,1
20,65,belted,dark_lighted,8,N,passenger_car,1
68,75,unrestrained,dark_lighted,9,N,passenger_car,3
56,65,belted,dusk,17,Y,pickup,3
55,65,belted,dawn,3,N,passenger_car,1
25,65,belted,dusk,14,Y,motorcycle,2
77,65,belted,dark_unlighted,2,N,passenger_car,3
59,30,belted,daylight,17,Y,pickup,1
41,75,belted,dusk,9,Y,pickup,3
61,40,belted,dusk,12,N,pickup,1
67,40,belted,dawn,25,Y,pickup,1
59,65,belted,dusk,20,Y,suv,1
75,70,belted,dark_unlighted,9,N,van,3
73,30,belted,daylight,9,Y,passenger_car,1
66,40,belted,dawn,17,Y,suv,1
71,70,belted,dusk,7,Y,motorcycle,3
76,55,unrestrained,dawn,10,N,suv,2
55,40,belted,dark_unlighted,8,N,van,2
74,30,belted,daylight,18,N,pickup,2
37,65,unrestrained,dark_lighted,13,N,suv,3
59,30,belted,daylight,6,Y,passenger_car,2
60,40,belted,dusk,21,Y,suv,1
80,30,belted,dark_lighted,18,N,pickup,1
41,30,belted,dark_lighted,12,N,passenger_car,1
28,70,belted,dark_unlighted,12,Y,passenger_car,1
27,30,belted,dark_lighted,13,N,van,1
32,65,belted,dark_unlighted,8,N,motorcycle,3
43,70,belted,dark_unlighted,17,N,suv,1
53,70,belted,daylight,12,N,suv,1
75,30,belted,dark_unlighted,17,Y,passenger_car,2
33,55,belted,daylight,5,Y,van,1
17,75,belted,dark_lighted,20,N,suv,1
47,70,belted,daylight,5,Y,pickup,2
29,55,unrestrained,dusk,24,Y,van,3
65,75,belted,dawn,12,N,suv,3
63,30,unrestrained,dark_lighted,13,Y,passenger_car,1
32,75,belted,daylight,17,N,suv,2
18,40,belted,dawn,10,N,pickup,1
60,70,belted,dark_unlighted,16,N,passenger_car,3
43,30,belted,dusk,18,N,passenger_car,1
22,65,unrestrained,dark_unlighted,4,N,passenger_car,3
71,30,belted,daylight,13,N,pickup,1
38,65,unrestrained,daylight,9,N,motorcycle,2
19,55,belted,dawn,11,N,suv,1
85,30,belted,daylight,22,Y,van,1
57,55,belted,dusk,20,N,suv,1
69,30,belted,dusk,19,Y,van,1
34,65,belted,dawn,22,N,van,1
20,30,belted,dusk,12,N,motorcycle,1
78,65,belted,dawn,15,Y,van,2
32,65,belted,daylight,23,N,motorcycle,2
53,65,unrestrained,dark_unlighted,16,N,motorcycle,4
38,65,belted,daylight,9,Y,pickup,1
22,75,unrestrained,dusk,5,N,pickup,3
67,55,belted,dark_lighted,22,N,motorcycle,1
72,40,belted,dawn,7,Y,passenger_car,2
75,75,belted,dawn,9,Y,suv,1
45,75,belted,dark_lighted,12,N,passenger_car,2
18,75,belted,daylight,25,Y,motorcycle,3
82,30,belted,dark_unlighted,20,Y,van,2
29,55,unrestrained,dusk,9,Y,passenger_car,3
47,65,belted,dusk,25,N,motorcycle,2
35,70,belted,daylight,15,Y,suv,2
54,55,belted,dark_lighted,20,N,pickup,2
66,75,belted,dawn,24,N,passenger_car,1
54,65,belted,dark_lighted,16,Y,passenger_car,2
39,75,belted,dark_unlighted,4,N,passenger_car,2
62,40,belted,daylight,11,Y,passenger_car,1
68,65,belted,dusk,21,N,passenger_car,2
45,40,belted,dark_unlighted,14,N,motorcycle,3
35,65,belted,dark_unlighted,1,N,motorcycle,2
35,70,belted,dawn,18,N,van,2
60,75,unrestrained,daylight,20,N,pickup,3
44,40,belted,dusk,5,N,motorcycle,1
49,65,belted,dawn,23,N,van,1
33,40,belted,dark_lighted,5,N,passenger_car,1
41,55,belted,dark_unlighted,16,Y,suv,1
48,55,belted,dusk,12,N,motorcycle,3
78,75,belted,dusk,23,N,suv,2
58,75,belted,dusk,4,N,pickup,1
73,75,belted,dawn,7,N,pickup,1
35,55,belted,dawn,9,N,van,1
82,70,unrestrained,dark_unlighted,14,N,pickup,3
36,70,belted,daylight,2,Y,van,1
56,65,belted,dark_lighted,20,N,motorcycle,3
86,55,unrestrained,dawn,18,N,van,1
77,65,unrestrained,dusk,3,Y,motorcycle,5
75,75,belted,dark_lighted,6,N,motorcycle,2
27,70,belted,dusk,8,N,van,1
46,30,belted,dusk,14,N,van,1
66,30,belted,dusk,20,N,suv,1
70,30,belted,dusk,6,Y,motorcycle,3
60,55,belted,dark_unlighted,12,N,suv,2
69,55,belted,daylight,17,N,suv,1
28,30,belted,dark_lighted,11,N,passenger_car,1
19,70,unrestrained,dark_unlighted,6,Y,motorcycle,3
42,65,belted,dark_lighted,10,N,van,1
46,55,unrestrained,dark_lighted,13,N,van,1
76,70,belted,dark_unlighted,15,Y,motorcycle,5
48,30,belted,dark_lighted,22,Y,suv,1
72,75,belted,dark_lighted,5,Y,van,3
51,30,belted,daylight,12,N,passenger_car,1
78,70,belted,dark_lighted,8,N,van,3
51,75,unrestrained,dawn,4,Y,van,4
73,70,belted,daylight,16,Y,pickup,3
36,75,belted,dark_lighted,10,N,van,1
35,55,belted,dark_lighted,16,N,van,1
76,40,belted,dark_unlighted,15,Y,motorcycle,4
25,75,belted,dusk,22,Y,motorcycle,3
43,70,belted,dusk,13,N,pickup,1
59,30,belted,daylight,9,Y,passenger_car,1
73,55,belted,dark_unlighted,16,Y,pickup,2
68,40,belted,dawn,22,Y,suv,1
50,65,belted,dawn,2,N,van,1
65,55,belted,dusk,5,N,passenger_car,2
66,55,belted,dusk,10,N,passenger_car,2
37,30,belted,dawn,9,N,passenger_car,1
26,30,belted,dusk,17,Y,suv,1
26,40,unrestrained,dark_lighted,6,Y,van,2
50,75,belted,dawn,11,Y,van,1
76,75,unrestrained,daylight,23,N,motorcycle,4
28,30,unrestrained,dawn,18,Y,passenger_car,3
39,70,unrestrained,daylight,2,Y,pickup,2
18,30,belted,dusk,8,Y,van,1
33,70,unrestrained,daylight,21,N,suv,2
30,70,belted,dawn,10,N,suv,1
67,30,belted,dawn,4,N,motorcycle,3
18,40,belted,dark_lighted,6,N,passenger_car,1
40,40,belted,daylight,16,Y,pickup,1
58,70,belted,daylight,3,Y,suv,3
70,75,belted,daylight,20,N,suv,1
52,75,belted,dark_lighted,16,N,van,3
77,30,belted,dusk,7,Y,motorcycle,3
81,40,belted,dark_unlighted,3,Y,motorcycle,4
73,70,belted,daylight,24,N,pickup,1
84,40,belted,dark_lighted,17,N,passenger_car,2
68,40,belted,daylight,20,N,pickup,1
45,65,belted,dark_unlighted,12,Y,passenger_car,3
68,65,belted,daylight,13,N,pickup,1
76,70,unrestrained,dawn,20,Y,van,3
49,65,belted,daylight,17,Y,van,2
78,75,belted,dawn,21,N,suv,2
85,70,belted,daylight,13,N,motorcycle,4
25,70,belted,daylight,24,N,pickup,1
17,55,belted,dark_unlighted,5,N,motorcycle,1
67,75,belted,daylight,18,N,van,3
25,75,belted,dark_lighted,21,Y,passenger_car,3
74,30,belted,daylight,15,N,motorcycle,3
65,65,belted,dusk,3,N,pickup,1
20,40,belted,dawn,11,N,motorcycle,1
47,55,unrestrained,daylight,1,Y,van,2
62,75,belted,dark_unlighted,8,N,suv,2
22,70,belted,dawn,2,N,van,1
23,70,belted,dusk,10,N,van,1
21,55,belted,dusk,24,N,van,1
21,65,belted,dark_lighted,13,N,pickup,2
73,55,unrestrained,dark_lighted,7,N,pickup,3
44,30,belted,dusk,9,N,pickup,1
79,55,belted,dark_unlighted,15,N,passenger_car,2
38,55,belted,daylight,17,Y,pickup,2
34,30,unrestrained,dawn,5,N,van,2
57,65,belted,dark_lighted,9,N,motorcycle,2
26,40,belted,dusk,5,N,motorcycle,1
56,55,belted,dark_unlighted,18,N,passenger_car,2
26,75,belted,dawn,10,N,motorcycle,2
83,30,belted,daylight,2,Y,van,3
34,65,belted,dark_unlighted,2,N,motorcycle,2
46,70,belted,dawn,11,N,van,1
31,55,belted,dark_unlighted,5,N,van,1
47,40,belted,daylight,3,N,passenger_car,1
66,75,unrestrained,dawn,4,Y,passenger_car,4
27,40,belted,dusk,11,Y,pickup,1
63,75,belted,dawn,10,N,passenger_car,2
80,65,unrestrained,dawn,15,Y,pickup,2
24,40,belted,dark_lighted,7,Y,passenger_car,1
76,30,belted,dawn,15,N,suv,1
53,65,belted,dark_unlighted,11,Y,motorcycle,3
49,40,belted,dark_lighted,18,N,suv,1
75,40,unrestrained,dark_unlighted,22,N,suv,3
33,40,belted,dusk,22,N,passenger_car,1
74,30,belted,dark_lighted,20,Y,van,1
71,65,unrestrained,dark_unlighted,1,Y,pickup,5
55,30,belted,dusk,10,N,van,2
76,70,unrestrained,dark_lighted,21,N,motorcycle,3
18,75,belted,dawn,1,N,van,1
30,65,belted,daylight,1,N,suv,2
83,75,belted,dark_lighted,3,N,van,3
40,55,belted,dark_lighted,10,N,van,1
38,70,belted,dusk,20,N,pickup,2
21,70,unrestrained,dawn,24,Y,van,1
49,70,belted,dawn,24,Y,van,2
56,75,belted,dawn,12,N,van,2
69,55,belted,dark_unlighted,15,N,passenger_car,1
28,65,belted,dark_unlighted,17,N,passenger_car,1
81,30,belted,daylight,19,N,pickup,1
74,70,belted,daylight,1,N,suv,1
25,75,belted,daylight,23,Y,suv,1
40,75,belted,daylight,17,N,suv,1
49,65,belted,dawn,12,Y,passenger_car,2
86,55,belted,dark_lighted,22,Y,pickup,3
75,30,belted,dawn,17,N,van,1
36,65,belted,daylight,12,Y,suv,2
54,70,belted,dusk,15,N,van,1
36,40,belted,dark_lighted,4,N,van,1
24,40,belted,daylight,25,N,suv,1
83,40,belted,dawn,2,N,suv,1
69,70,belted,dusk,7,N,passenger_car,1
45,40,belted,dawn,16,Y,van,1
30,40,belted,dusk,10,N,suv,1
35,30,belted,daylight,12,Y,motorcycle,2
31,40,belted,dark_unlighted,2,N,pickup,1
74,40,belted,dusk,9,Y,passenger_car,1
21,55,belted,dark_lighted,16,N,suv,1
34,30,unrestrained,dawn,4,Y,passenger_car,2
72,65,belted,dark_unlighted,24,N,passenger_car,2
62,30,belted,dusk,14,N,passenger_car,1
69,70,belted,dark_unlighted,3,Y,van,2
71,30,unrestrained,dusk,7,N,van,2
48,55,belted,dusk,20,N,passenger_car,1
63,65,belted,dusk,11,Y,passenger_car,1
76,30,belted,dawn,3,Y,pickup,2
76,55,belted,daylight,6,N,van,3
29,70,belted,daylight,5,Y,suv,1
49,40,belted,dark_lighted,17,N,suv,1
82,40,belted,dark_lighted,4,N,motorcycle,3
58,55,belted,dawn,21,N,suv,1
44,70,belted,dawn,19,Y,motorcycle,3
50,40,belted,dark_unlighted,25,N,motorcycle,1
42,70,unrestrained,dusk,7,N,motorcycle,2
60,65,belted,dark_lighted,21,N,van,1
51,75,belted,dark_unlighted,1,N,pickup,1
60,30,unrestrained,dark_unlighted,12,N,pickup,3
17,40,belted,dawn,24,Y,pickup,2
74,65,belted,daylight,11,N,pickup,1
77,65,unrestrained,dark_unlighted,4,Y,passenger_car,4
69,40,unrestrained,dawn,8,Y,van,3
26,55,belted,dusk,19,N,motorcycle,2
40,55,belted,dark_unlighted,17,N,pickup,1
70,55,belted,dark_unlighted,6,Y,suv,2
27,75,belted,dawn,4,N,suv,2
64,30,belted,dark_unlighted,19,N,suv,1
38,55,belted,dark_unlighted,19,N,pickup,1
52,70,belted,dusk,11,N,van,1
29,55,belted,dusk,11,N,passenger_car,1
82,30,unrestrained,dark_lighted,3,N,passenger_car,2
72,55,unrestrained,dusk,8,Y,motorcycle,4
25,40,belted,dark_unlighted,4,Y,van,1
33,65,belted,dark_lighted,5,N,motorcycle,2
34,40,belted,dark_unlighted,12,Y,pickup,2
62,70,belted,dusk,24,N,motorcycle,2
40,70,belted,dusk,11,N,suv,1
64,30,belted,dawn,25,N,suv,1
36,70,unrestrained,dawn,2,Y,motorcycle,3
45,70,unrestrained,dark_lighted,1,Y,pickup,4
81,75,belted,dark_lighted,20,N,suv,2
24,65,belted,dusk,10,N,passenger_car,1
77,65,belted,dawn,23,Y,pickup,3
54,75,belted,dusk,15,Y,motorcycle,3
84,75,belted,dark_unlighted,24,N,motorcycle,4
36,70,belted,dusk,8,Y,pickup,2
74,30,unrestrained,dawn,22,N,passenger_car,2
39,40,unrestrained,dark_unlighted,18,N,suv,3
67,30,belted,dark_unlighted,15,N,pickup,1
27,40,belted,dark_unlighted,14,Y,van,1
31,40,unrestrained,daylight,11,N,motorcycle,1
55,30,belted,daylight,3,N,passenger_car,1
46,65,belted,daylight,23,N,motorcycle,3
32,30,unrestrained,dawn,12,N,van,1
25,40,belted,dark_unlighted,6,Y,passenger_car,1
86,70,belted,dark_unlighted,13,N,motorcycle,4
82,30,belted,dark_unlighted,12,N,van,2
51,75,unrestrained,dusk,2,N,pickup,3
20,55,belted,dark_lighted,24,N,suv,1
31,40,belted,dawn,23,Y,suv,1
51,70,belted,dusk,17,N,passenger_car,1
30,65,unrestrained,dark_lighted,5,N,motorcycle,2
82,75,belted,dawn,10,N,motorcycle,3
68,30,belted,daylight,25,N,suv,1
80,65,belted,dawn,3,Y,suv,1
41,75,unrestrained,dawn,5,Y,van,3
46,65,unrestrained,dark_unlighted,25,N,passenger_car,1
20,55,belted,dawn,16,N,passenger_car,1
65,40,belted,dark_unlighted,11,N,passenger_car,1
53,70,unrestrained,dark_lighted,12,N,passenger_car,3
40,55,belted,dawn,6,Y,van,2
73,70,unrestrained,daylight,18,Y,van,3
67,70,unrestrained,dark_lighted,12,N,passenger_car,3
36,65,belted,daylight,22,N,suv,1
31,65,belted,daylight,13,N,passenger_car,1
21,75,belted,daylight,15,N,pickup,1
72,30,belted,dusk,10,Y,van,1
57,40,belted,dark_lighted,18,N,suv,1
84,55,belted,dark_lighted,23,Y,motorcycle,3
31,75,belted,dusk,10,Y,suv,2
60,30,unrestrained,dark_unlighted,7,N,passenger_car,3
79,30,belted,dark_unlighted,19,N,pickup,2
65,70,unrestrained,dusk,13,Y,van,3
17,70,belted,dark_lighted,11,Y,suv,2
49,40,belted,dark_unlighted,18,Y,motorcycle,2
32,75,belted,dark_lighted,20,N,pickup,1
31,70,belted,daylight,5,Y,motorcycle,4
63,65,belted,dark_lighted,17,N,motorcycle,3
61,40,belted,dark_lighted,2,N,suv,2
38,75,unrestrained,dusk,20,N,van,2
33,65,belted,dawn,5,N,van,1
53,40,unrestrained,dusk,4,Y,passenger_car,3
76,65,belted,dark_unlighted,19,Y,motorcycle,3
51,70,unrestrained,dark_unlighted,2,Y,motorcycle,4
70,55,belted,dawn,23,N,van,1
69,40,belted,dusk,12,Y,suv,2
44,30,belted,daylight,8,Y,van,1
24,75,belted,daylight,18,Y,pickup,3
49,70,belted,dawn,22,N,passenger_car,1
